Date,H75274,B83188,E88953,I86594,H81564,E77259,I89824,H84386,C54148,H89803,H89011,I87439,F89330,H31500,D75261,F83143,E10874,E18438,B28484,E80050,E82598,H11348,H38746,H88405,F85464,I84624,B89952,D75652,H85765,H89234,H90001,D88434,G77530,E85744,I88546,G59010,H84215,H66800,E75470,I90366,H11992,H88214,H57007,H84007,I85077,E46463,E54253,H90434,H70703,D80928,D89155,H86451,H89282,H63467,H79356,F23887,H86143,H88222,C80193,E27430,E82547,I86144,E89456,H89490,E77157,H89233,D89971,E88352,H89748,F63773,H10629,B86341,H75336,G90371,E62228,H78852,D80070,H90003,I83303,D79686,H77607,H89517,H79665,D85926,F87447,D36281,H88404,C84603,E12490,H81299,I84373,H75269,H90038
Y2015M5,-0.003415,-0.147327,0.030355,0.017761,0.031456,-0.019737,0.130292,-0.020174,-0.006218,-0.050773,-0.040231,-0.05116,-0.179687,-0.011685,-0.215827,0.057408,0.022482,-0.041799,-0.121977,-0.022671,-0.078621,-0.006731,-0.003914,0.002604,0.00365,-0.094543,-0.017095,0.000331,0.013092,0.00494,0.011233,0.022889,-0.102282,0.140062,-0.100323,-0.033047,0.010355,0.041215,0.072627,0.018301,-0.019741,-0.055092,0.011336,0.196702,-0.238609,-0.047591,-0.015741,-0.013514,0.02142,0.149341,0.045213,0.045057,0.008611,0.013771,-0.01586,-0.233965,0.003822,0.022363,0.046259,-0.133561,0.165985,-0.003995,0.060268,-0.027769,-0.000418,0.030734,-0.021671,-0.016593,0.039776,0.111569,0.025622,-0.154457,-0.009193,-0.126967,-0.02568,-0.004107,-0.103374,0.014784,-0.076853,-0.079054,-0.02,-0.030487,-0.013393,0.067983,-0.005769,-0.047222,0.009575,0.007605,-0.001985,-0.004975,0.053346,-0.02875,0.07631
Y2015M6,-0.029574,-0.041972,-0.043956,0.086631,0.066905,0.053691,-0.078652,-0.05241,0.054744,-0.002326,-0.057136,-0.067568,-0.065079,-0.036207,-0.009174,-0.136962,-0.003527,-0.166207,-0.005776,0.054967,-0.05509,0.059682,0.001965,-0.034028,0.02,-0.048329,-0.046657,-0.016639,-0.021152,-0.015459,-0.016971,-0.155093,-0.007062,0.456188,0.035815,-0.004174,-0.029412,0.056902,0.032475,-0.012123,0.099373,-0.04654,0.029223,0.003937,-0.070866,-0.003131,0.085235,-0.050043,-0.003107,-0.066242,0.031425,-0.003851,-0.017328,0.014511,-0.037074,-0.038835,-0.045532,0.00783,0.088974,-0.078453,-0.036115,-0.001641,-0.013728,-0.011966,-0.040167,-0.013064,0.10589,-0.006663,-0.002285,-0.005019,0.061527,-0.065762,-0.02031,-0.006215,-0.125581,-0.023834,-0.054326,-0.016438,-0.015226,0.056053,-0.031944,-0.042873,-0.01267,0.0577,-0.023282,0.049271,-0.017758,-0.017358,-0.041202,-0.001667,-0.036023,-0.019305,0.017464
Y2015M7,-0.024893,-0.038515,-0.020302,-0.037101,-0.053935,-0.012739,0.062782,-0.002963,0.028288,0.108228,0.025527,-0.376739,-0.106961,-0.013289,-0.25,-0.030645,0.043846,0.116667,-0.117673,-0.049235,-0.007288,0.0273,0.009804,0.02424,0.131907,-0.310972,-0.026053,0.167851,0.005869,0.015712,0.011693,-0.201826,-0.026743,-0.143921,0.126923,-0.03825,0.016667,0.037205,0.093291,0.025207,-0.003327,-0.071312,-0.034617,-0.173529,-0.362712,0.082915,0.064729,-0.02381,0.020647,-0.123465,0.015419,0.029574,0.020129,0.017955,0.010994,-0.046465,-0.000897,-0.010979,-0.038597,-0.026604,-0.04729,0.074373,0.066381,0.023487,-0.069311,0.038079,0.146434,0.100454,0.009878,0.00034,-0.037011,-0.316201,-0.032338,0.091307,-0.009308,-0.001964,0.023256,0.032695,0.042308,0.012644,0.03317,0.078867,-0.018674,0.034838,0.056238,-0.034454,-0.022022,-0.133641,-0.004119,-0.039182,0.023028,-0.001312,0.113433
Y2015M8,-0.085652,0.024035,-0.04783,0.017622,-0.056545,-0.03871,-0.047386,-0.047548,-0.001448,-0.114416,0.018621,0.232299,-0.058935,-0.096194,0.555556,-0.056905,-0.061311,-0.057313,0.007456,0.081951,0.026003,0.00096,-0.03301,-0.070775,-0.029921,0.007279,0.02075,-0.061866,-0.061974,-0.080096,-0.051505,0.009153,0.053975,-0.132609,-0.087031,-0.100603,0.02383,-0.058952,-0.115322,-0.095836,-0.030653,-0.06526,-0.047945,-0.117438,-0.029255,-0.032483,-0.113262,-0.045412,-0.019466,-0.000778,-0.033081,-0.079645,-0.024168,-0.038266,-0.001125,0.074153,-0.030248,-0.06311,-0.129301,0.172183,-0.07331,-0.024552,-0.044177,-0.004787,-0.023419,-0.074251,-0.033488,-0.041675,-0.063936,-0.032982,-0.080493,0.326797,-0.041772,0.123209,0.001342,0.003053,0.002841,-0.062958,-0.04059,-0.116493,0.001019,0.019604,-0.050428,-0.032349,-0.038882,-0.044535,-0.045195,-0.072695,-0.079017,-0.092199,-0.081425,-0.090909,0.00067
Y2015M9,-0.016881,-0.129092,-0.08493,-0.026416,-0.038588,-0.228188,-0.027883,-0.052522,-0.084099,-0.196382,0.01557,-0.150863,-0.151515,-0.036054,-0.230159,0.111327,-0.036612,-0.228626,-0.153743,0.061803,-0.073842,-0.022308,-0.001004,-0.043729,-0.058442,-0.052394,-0.032469,-0.123428,-0.013511,-0.039051,-0.036637,-0.04195,-0.091713,-0.35589,0.028037,-0.131362,0.016097,-0.053696,-0.030953,-0.002924,0.020977,0.019649,-0.077021,-0.098118,-0.082192,-0.052284,-0.121152,-0.023,0.060335,-0.124611,0.036864,-0.056735,0.025799,-0.033999,0.02246,-0.042406,-0.014988,-0.049269,-0.201796,0.026295,0.083642,-0.002797,-0.110643,0.016854,-0.006235,-0.057523,-0.021775,-0.100538,-0.023785,-0.117405,0.031051,0.008621,-0.05257,-0.036225,-0.07328,0.02694,-0.046027,-0.028507,0.153846,-0.098307,0.004434,-0.042609,-0.009018,-0.086297,0.01065,-0.072657,-0.037753,-0.06501,-0.019744,-0.027324,-0.093363,-0.020896,0.062677
Y2015M10,0.076355,0.164339,0.068478,0.099788,0.041574,0.182609,0.185177,0.042261,-0.028617,0.127869,0.050958,0.122222,0.060997,0.08842,0.43299,-0.01225,0.123617,-0.010762,0.122853,0.072648,0.15473,0.093474,-0.115578,0.061055,0.046552,-0.127741,0.036621,0.048353,0.08578,0.059693,0.059741,0.224852,-0.084711,0.501945,-0.061818,-0.036842,0,0.109821,0.111703,0.128666,0.048841,0.114801,0.033012,0.041729,0.074627,0.08941,0.087816,0.076446,0.053965,-0.099644,0.027761,0.077155,0.024522,0.041976,0.042509,0.082105,-0.003349,0.056227,0.068267,0.057707,0.075285,0.047293,0.277251,0.02459,0.040058,0.059206,0.089738,0.080552,0.078,0.147436,0.040154,0.030525,0.102348,-0.176284,0.053038,-0.004219,0.11265,0.08974,-0.053333,-0.041337,0.046758,0.058057,0.058824,0.047782,0.043875,0.093862,0.060725,0.306748,-0.033731,0.067879,0.111599,0.047256,0.031895
Y2015M11,-0.014548,-0.137615,-0.003178,0.011823,0.045192,-0.125,-0.062536,-0.04792,0.062739,0.021802,0.009417,-0.108911,-0.227064,-0.005262,0.136691,-0.077513,-0.019141,-0.074477,0.049635,-0.00408,-0.098235,0.010349,0.045455,-0.013971,0.116969,0.29071,0.043821,0.068931,0.007441,0.002569,0.002993,-0.147826,-0.127539,0.047496,0.05814,-0.018001,0.038849,0.008246,-0.059005,-0.074375,0.086059,-0.028687,-0.062583,0.020029,-0.030556,0.055879,0.086017,-0.002904,-0.037966,0.082016,0.022021,-0.003224,0.004863,0.009684,-0.01411,-0.029183,0.020773,0.032599,0.007022,0.004786,0.031471,-0.050361,0.100559,0.007769,-0.104872,-0.007383,0.021326,0.047161,-0.000398,-0.012221,0.08686,-0.241706,-0.058375,-0.173522,-0.034799,-0.009585,-0.064352,0.001464,-0.056338,-0.120733,-0.010813,0.009565,-0.026316,-0.076547,0.006989,-0.02019,0.014957,-0.137715,0.004569,-0.042389,0.005445,0.036199,0.055072
Y2015M12,-0.00546,0.014903,-0.057917,-0.095652,-0.125611,-0.060504,-0.030979,-0.024336,-0.080595,-0.085349,0.031291,0.222222,-0.023739,-0.09716,-0.234177,-0.027718,-0.040281,-0.112116,-0.174068,-0.02417,-0.134703,-0.032287,-0.054348,-0.031278,-0.117994,0.410669,-0.10542,0.043064,-0.015982,-0.01797,-0.026538,-0.109977,-0.119664,-0.155812,-0.07326,-0.075945,-0.030598,-0.020919,-0.01972,-0.039871,-0.062958,-0.036878,-0.093277,-0.02244,0.025788,-0.015987,-0.073134,0.000979,0.003983,-0.039269,0.000699,0.017196,0.023792,-0.011091,0.041126,-0.043086,-0.031905,-0.050245,-0.198745,-0.096094,-0.032225,-0.032349,0.031303,0.023261,-0.096941,0.000506,-0.113711,0.050267,-0.024554,-0.079852,-0.081267,0.109375,0.012355,-0.048212,0.00759,-0.001081,-0.065217,-0.024185,-0.238806,-0.035554,0.035443,-0.006717,0.0202,-0.013889,-0.065819,-0.122806,-0.050589,0.170599,-0.012911,-0.014084,0.041276,-0.040757,-0.058232
Y2016M1,-0.010236,-0.01541,-0.024253,-0.071429,-0.131106,-0.186047,-0.053708,-0.019841,-0.059484,-0.118859,0.005259,-0.090909,-0.255319,-0.108079,-0.173554,0.019622,-0.211047,-0.009259,-0.12335,-0.09026,-0.166604,-0.065347,-0.098851,-0.053603,-0.005017,0.168067,-0.00558,-0.063376,-0.054797,-0.100945,-0.076097,-0.208917,0.093611,-0.388672,-0.065613,0.010121,0.007174,-0.088591,-0.162325,0.098391,-0.070324,-0.038856,0.02141,-0.223816,0.120112,-0.147191,-0.015413,-0.010365,-0.030292,-0.145437,0.025032,-0.07719,0.024068,-0.057632,0.013283,-0.025696,-0.040594,-0.085775,-0.255875,-0.036724,-0.005313,0.003115,-0.053322,0.001511,-0.257176,-0.071526,-0.143628,-0.009722,-0.082687,-0.104287,-0.096702,0.194366,-0.047108,0.068627,-0.163842,0.010881,-0.087209,-0.060062,0.078431,0.047881,0.024887,-0.003513,-0.047141,-0.091256,-0.031487,-0.006128,-0.055802,-0.154264,-0.093228,-0.110879,-0.071549,-0.055118,0.00956
Y2016M2,-0.03115,-0.002471,0.028902,-0.077572,-0.003553,-0.208791,0.070045,-0.005784,0.025656,-0.005396,0.016909,-0.04,0.2,0.008723,0.07,0.066812,0.071267,-0.020768,0.025882,0.032303,0.132695,-0.025926,-0.010587,-0.031085,-0.003361,0.170606,-0.084369,-0.090111,0.007317,-0.041982,0.013697,-0.069243,0.006793,0.533546,0.010998,0.118528,0.01567,-0.11119,0.02479,-0.067439,0.061833,-0.024089,-0.100204,-0.299445,0.114713,-0.017787,0.027804,0.023618,-0.009669,0.002225,0.067899,-0.003623,0.005141,0.072149,0.014671,0.189011,-0.016623,-0.002234,-0.14386,0.077894,0.062322,0.036902,-0.059792,0.022905,0.156105,-0.014694,-0.044249,0.041065,0.009751,0.152221,0.029046,0.535378,9e-06,0.091743,0.050676,0.005411,0.03949,-0.004,-0.018182,0.14355,0.0282,-0.00133,-0.009474,0.1283,0.044313,0.016684,0.022049,0.087076,0.060421,0.007059,0.013096,0.058333,-0.11942
Y2016M3,0.083609,0.06652,0.091011,-0.001056,0.082424,-0.027917,0.074932,0.125654,0.093659,0.175407,0.028871,0.666667,0.431973,0.15946,-0.018692,0.170694,0.12788,0.108165,0.213303,-0.00447,0.098631,-0.013688,0.134459,0.06335,0.129848,-0.099649,0.044517,-0.03759,0.073077,0.078221,0.080203,-0.088235,-0.000675,-0.217708,-0.041841,0.063291,-0.042253,0.083068,0.153024,-0.086826,0.062666,0.13372,0.16875,-0.348285,-0.060403,0.039704,0.107167,0.091494,0.059707,0.461709,0.06087,0.026989,0.029977,0.108016,0.032098,0.05268,0.081383,0.08008,0.191257,-0.055343,0.166276,0.067918,0.087963,0.012741,0.066845,0.025778,0.054101,0.067471,0.063332,0.131662,0.059446,0.051459,0.087281,-0.090336,0.069668,0.046537,0.144805,0.071988,-0.101852,0.059229,0.036836,0.01095,0.113709,0.052701,0.092387,0.02667,0.101321,-0.01855,0.155842,0.102804,0.073952,0.080315,0.085091
Y2016M4,0.014571,-0.025701,0.087024,-0.04065,0.150575,-0.028504,-0.024085,0.058244,-0.017103,-0.123824,0.041953,0.2375,0.346793,0.038037,0.057143,0.077263,0.001042,0.045411,0.132384,0.115851,-0.127153,0.095348,0.011364,0.030683,0.068657,-0.140907,0.057861,0.017567,0.006114,0.03353,0.005197,0.100569,-0.012278,0.231691,0.024752,-0.203741,0.067647,0.032747,0.02688,0,0.077613,-0.010791,0.094798,-0.08502,-0.02381,0.023301,-0.005377,0.018704,-0.010985,0.100228,-0.051485,0.029667,0.038919,-0.019274,0.019697,-0.005367,0.016337,0.016722,-0.057339,-0.066991,-0.070135,-0.064217,0.080851,0.048351,0.156642,0.031672,-0.001974,0.04211,-0.006402,-0.017282,0.016141,0.201607,0.051603,0.013857,0.01503,0.003119,0.056095,-0.007891,0.030928,-0.035053,0.009904,0.014238,0.025292,-0.013539,-0.003793,-3e-06,0.017011,-0.098797,-0.036382,-0.002174,0.057663,-0.022556,0.096176
Y2016M5,-0.026555,-0.070344,-0.015632,0.063007,0.051026,-0.058754,-0.045746,-0.069588,0.02012,-0.100179,0.000678,0.025253,-0.306878,0.052997,-0.027027,0.005749,-0.000208,0.122921,0.0052,-0.132797,0.079949,0.005176,-0.022472,-0.008435,0.002793,-0.045971,0.04916,-0.041139,0.003782,0.009634,0.018382,-0.086207,-0.040055,0.036757,-0.014493,-0.2239,0.037879,0.036904,0.132798,-0.005738,0.024441,-0.047656,0.035968,-0.123894,0.039024,0.068944,0.054273,-0.001353,0.035113,0.059351,0.045501,0.022341,-0.01255,0.030547,-0.016844,-0.070144,0.021078,0.022404,-0.045012,-0.066734,0.179907,0.025646,-0.118577,-0.005001,0.023835,0.015199,-0.040382,0.013331,0.004062,-0.026378,0.021936,-0.183587,0.029105,0.050873,-0.023692,0.007292,-0.058563,0.024903,-0.01,-0.090296,-0.010442,0.017439,-0.013283,-0.019426,-0.011421,0.005661,0.013714,0.178265,0.06304,-0.006536,0.026606,0.029231,0.039257
Y2016M6,-0.000782,-0.050163,-0.045717,-0.279029,-0.031129,-0.0625,-0.05635,0.07313,0.04371,0.091451,0.047896,-0.320197,0.287532,-0.028053,0.353704,0.097305,-0.053269,-0.011523,0.007008,0.04594,-0.036819,-0.009129,0.131012,-0.031924,0.093315,-0.069601,-0.048236,-0.031617,0.009599,-0.052241,-8e-06,-0.749057,0.121583,-0.210636,0.044902,0.179544,-0.018667,-0.080684,-0.072061,0.061441,-0.046954,0.046423,0.013288,-0.136364,0.025822,0.000593,0.042883,0.046818,0.008307,-0.029316,0.083061,0.008973,0.030774,0.039101,0.063399,-0.024178,0.01558,-0.000174,-0.012739,-0.071895,-0.005502,-0.001293,-0.007175,0.04747,-0.04709,0.010364,-0.049811,0.042066,0.003878,0.035359,-0.06348,0.34475,0.00055,-0.030347,-0.059656,0.016632,0.010923,-0.006624,0.060606,0.093744,0.051181,0.016266,0.025962,-0.006675,0.044912,-0.049457,0.005397,0.143204,-0.012749,0.046075,0.054944,0.037369,-0.012358
Y2016M7,0.021226,-0.128532,0.10946,0.111594,0.045873,0.094333,0.077763,0.061951,0.086711,0.10987,-0.012115,0.137609,0.136364,0.077391,0.322845,0.034647,0.094881,0.008396,-0.107321,0.015528,0.079301,0.034255,0.140267,0.030696,0.192357,0.202685,-0.062003,0.065101,0.029412,0.042469,0.045701,0.263158,0.11399,0.063408,-0.019516,0.226202,0.025815,0.029306,0.044512,0.052695,0.109681,0.068946,0.111252,0.169591,-0.034325,0.016607,0.063773,0.020542,0.030553,0.05906,-0.034671,0.048741,-0.009596,-0.021617,-0.016015,0.052632,0.048924,0.058363,0.237419,0.106305,0.072708,0.011088,-0.009937,0.000678,0.043309,0.042281,0.367137,0.051935,0.040744,0.061699,-0.047049,0.213178,0.041085,0.015648,0.152688,0.015416,-0.029571,0.047855,0.047619,0.147601,0.016493,0.047784,0.055396,0.026321,0.003528,0.020678,0.039594,0.205945,0.058242,0.04944,0.065717,0.041787,-0.038234
Y2016M8,-0.001546,-0.035565,0.019765,0.036071,0.100848,-0.116966,-0.025636,0.029169,0.008971,0.169463,-0.0076,0.14657,-0.083478,0.058715,-0.14788,-0.067945,-0.070133,-0.06861,0.012116,0.08519,0.312713,0.005039,0.035651,0.004878,-0.028846,0.088251,0.080974,-0.051776,0.002532,0.039133,0.001083,-0.095238,-0.065116,-0.098137,0.033493,-0.035673,0.096026,0.099008,0.064546,-0.038301,0.123731,0.012397,-0.096308,0.78,0.331754,0.00175,0.048318,0.032328,0.042305,-0.107731,-0.006763,-0.032447,0.001692,0.025436,-0.012141,-0.115385,0.017087,0.017841,0.173097,0.033495,0.079322,0.030158,-0.071168,-0.020773,-0.045769,-0.040376,0.03689,-0.013424,-0.00507,-0.114957,0.05523,-0.265632,0.024325,-0.148936,0.024254,-0.006104,0.007432,-0.003116,-0.127273,-0.009999,0.00486,0.0054,-0.00181,0.002332,0.017576,0.104096,0.004282,0.037559,-0.002117,-0.004078,-0.040991,0.047009,0.084809
Y2016M9,-0.026418,-0.063379,0.038763,-0.114933,-0.018758,0.412556,0.031827,-0.022674,-0.058025,-0.137733,0.008443,-0.044444,0.043643,-0.024482,-0.021238,-0.010284,0.060665,-0.113177,-0.007919,0.066828,0.035559,0.032817,0.364888,0.006132,0.133113,-0.048363,-0.011136,-0.086922,-0.00438,-0.013519,0.00408,0.026316,-0.200871,-0.077135,0.00463,-0.10575,0.003641,-0.002841,-0.035349,0.013765,-0.045425,0.031588,0.024431,0.030899,0.106762,-0.006425,-0.003605,-0.003782,-0.034196,-0.040483,-0.011644,-0.005106,-0.005034,0.006405,-0.014687,-0.072826,-0.012812,0.010746,0.036444,0.118564,0.076678,-0.034514,0.108588,0.02057,0.025655,-0.002673,-0.27646,0.055957,0.023034,-0.019447,-0.015212,-0.010566,-0.002969,-0.106897,-0.042805,0.010288,0.032876,0.006126,0.052083,-0.088753,-0.020286,0.003326,0.015413,-0.027795,0.001282,0.063369,-0.000201,0.010181,-0.000189,0.051419,0.026684,0.009524,0.030151
Y2016M10,0.020032,-0.100467,-0.08263,-0.029048,-0.021901,0.452992,-0.1679,0.104398,-0.071856,-0.013582,-0.058294,-0.040698,0.258182,-0.095006,-0.125852,-0.101252,-0.108241,-0.063136,-0.105371,0.007547,-0.04718,0.00331,-0.06797,-0.031742,0.087379,0.018994,-0.025102,-0.071071,-0.007822,0.024471,-0.030671,-0.224359,-0.051968,-0.132836,0.050691,0.250899,-0.01451,0.039771,-0.093108,-0.474441,-0.026739,-0.047824,-0.081414,0.163488,0.07717,-0.018225,0.00448,-0.020798,-0.000331,0.006662,-0.042432,-0.065872,-0.055316,-0.01896,-0.056268,-0.033654,0.019284,-0.045971,-0.122642,-0.033403,0.00803,0.010372,-0.234194,-0.091376,0.049483,-0.068295,-0.047057,-0.072776,-0.023828,-0.049301,0.062602,-0.136935,-0.003,0.303089,-0.126546,-0.028659,0.080634,-0.025915,-0.019307,-0.123594,-0.028412,-0.022732,-0.007273,-0.004147,-0.014631,-0.015988,-0.021128,-0.020157,-0.032483,-0.029278,-0.037693,-0.045822,-0.127155
Y2016M11,-0.003943,0.193506,-0.010654,0.244728,0.261995,-0.02521,-0.092796,-0.052079,0.013979,0.209983,-0.092101,0.612121,0.226879,0.153451,0.004965,-0.021642,0.155977,0.076087,0.166562,-0.059925,0.077195,0.198456,-0.03396,-0.024915,0.130357,0.020151,0.089005,-0.117922,0.059408,0.074718,0.046943,-0.041322,-0.172757,0.118761,0.157895,-0.094962,0.200614,0.026418,0.221836,-0.244681,0.214203,-0.03776,0.174575,0.203747,0.285075,0.431138,0.07187,-0.042321,-0.037405,-0.006618,-0.031316,0.020635,-0.054459,0.176072,-0.066037,-0.09204,0.028132,0.110633,0.317693,0.045034,0.157442,0.008897,0.147674,-0.05544,-0.048186,0.00309,0.170705,-0.042168,0.078929,0.042183,0.178271,-0.203785,-0.010885,0.062963,0.137255,-0.021186,0.068484,0.012159,0.019687,0.139682,-0.052998,-0.064232,-0.025641,0.002849,0.082962,0.209158,0.100008,-0.060784,0.064611,-0.04003,0.073919,0.005822,0.078862
Y2016M12,0.034181,0.147318,0.031326,0.163515,0.015208,-0.137285,0.036502,0.009695,-0.020679,0.12091,0.019102,0.033835,-0.096712,0.035608,-0.069866,0.000909,0.088188,-0.050505,0.117584,0.013944,-0.035284,0.103956,0.039216,0.051674,-0.019747,0.032099,0.010316,-0.029443,0.034182,0.03464,0.006988,0.163793,0.115462,0.007692,-0.068182,-0.09211,-0.052431,0.036318,-0.059644,-0.072841,0.04414,0.011367,-0.030869,0.048638,-0.018583,0.098745,0.115348,0.030734,0.03989,-0.044412,0.011677,0.007206,0.017257,0.034833,0.01107,-0.045205,0.038641,0.028896,-0.013353,0.01436,-0.008332,-0.008903,-0.008147,0.013249,-0.052259,0.014807,0.078673,-0.014866,0.016609,0.077534,0.049084,-0.039305,0.049165,-0.041812,0.034483,0.032644,0.026051,0.011724,-0.009901,-0.068763,-0.010604,0.083468,0.044173,-0.005702,-0.011042,-0.034452,0.019008,-0.033108,0.02324,0.021484,0.050766,0.017366,0.075515
Y2017M1,0.035849,0.217765,0.130517,-0.012912,-0.019104,0.114164,0.015769,-0.012803,0.170294,-0.020619,0.076529,0.054545,0.335958,0.00788,-0.124431,0.102217,0.097543,0.193548,-0.130197,-0.019646,0.091863,0.007,-0.051213,0.02654,-0.068493,-0.095694,0.067007,-0.077793,0.005281,0.023191,0.029553,0.533333,-0.332117,-0.112977,0.052845,0.026292,0.071568,-0.016077,0.041689,0.207632,-0.087502,0.087561,-0.070783,-0.022263,0.024852,-0.028626,0.029136,0.024642,0.019841,-0.070488,0.025779,0.022918,0.037458,-0.060856,0.027471,0.032544,0.00291,0.002818,0.07218,-0.066924,0.074703,0.007897,-0.022587,0.024512,0.085583,0.02394,-0.37024,0.092278,0.00524,0.061656,-0.067998,0.209324,0.024105,-0.127273,0.025926,-0.001059,-0.050474,0.035253,0.1,0.039899,0.020496,0.039957,0.047663,0.069696,-0.048064,-0.025807,0.013704,0.108434,0.051389,0.027681,0.005114,-0.020528,0.045983
Y2017M2,-0.003488,-0.130196,-0.053317,0.064028,0.031649,-0.156951,0.05097,0.018064,0.025105,-0.135526,-0.115531,-0.148276,0.016699,0.112092,-0.033796,0.015363,0.003258,-0.009009,-0.050572,-0.038076,0.091597,0.049751,-0.12358,0.006526,0.010381,-0.01164,-0.084689,0.057733,0.051323,0.026556,0.030475,0.342995,-0.016393,0.022375,0.054054,0.077725,0.064141,-0.005291,0.033761,-0.048327,0.077686,0.011748,-0.024545,-0.163188,0.02194,-0.00943,0.017239,0.025968,0.013619,0.084167,0.030367,0.063386,-0.012796,0.026228,0.002697,-0.160458,0.024514,0.0193,-0.14446,0.118759,0.055404,0.033044,0.043067,-0.007849,0.047619,0.054486,0.074186,0.063968,0.025921,-0.118108,0.050201,-0.132966,0.016214,-0.245833,0.000903,-0,0.009343,0.043844,-0.045455,-0.082812,0.003599,0.013721,0.025372,-0.041649,-0.023275,-0.056117,0.018886,0.074371,0.038391,0.037805,0.060052,0.026946,0.024709
Y2017M3,0.004202,0.004933,0.037694,0.021999,-0.062419,0.06383,0.094042,0.141037,0.072109,-0.012177,-0.021395,0.05668,-0.082126,-0.035814,-0.132735,-0.003576,0.021873,-0.036364,-0.057932,0.079167,0.000478,-0.0391,0.038898,0.043641,0.208048,0.013514,-0.104881,-0.083666,-0.005923,0.00346,0.000365,0.161871,-0.143056,0.053872,0.007326,-0.021354,-0.028571,-0.018304,-0.016293,-0.199798,-0.034729,0.056523,-0.050325,0.240363,-0.018079,-0.019881,-0.021592,0.009931,-0.00128,0.116065,-0.009146,-0.004749,0.000153,-0.032018,-0.002137,-0.233788,-0.014089,0.000194,-0.005738,0.096415,0.104026,0.009233,0.021255,0.000121,0.029293,0.004005,0.005845,0.039986,0.009032,-0.013504,-0.044958,-0.013689,0.008564,-0.022099,-0.008115,-0.007503,-0.010778,0.013024,-0.028571,0.130608,-0.008687,-0.009081,-0.032696,-0.05895,0.014561,0.147837,-0.006995,0.06869,-0.031587,0.003471,0.007697,0.033528,-0.033636
Y2017M4,0.002526,-0.133695,0.083529,0.028898,0.003161,-0.0991,-0.009901,-0.016172,-0.037367,-0.018838,0.023424,0.111111,-0.067039,-0.038923,0.114788,-0.025512,-0.072712,-0.066667,0.01286,0.030888,-0.04325,0.038553,-0.062402,0.035842,0.066619,0.053333,-0.027266,-0.015893,0.014162,0.004433,0.011706,-0.334365,-0.179402,0.373802,0.012346,0.088102,-0.009804,-0.024347,-0.002345,0.214376,-0.072336,0.003717,0.04614,-0.581353,0.044879,-0.026369,0.101287,0.020224,0.024664,0.042011,0.025744,0.015331,0.020333,0.028284,0.023011,-0.121495,0.020194,0.011493,0.023083,-0.136415,0.076429,0.004099,-0.10109,0.007409,0.070658,0.019846,0.010547,0.090545,0.008749,0.035835,-0.042367,0.061281,0.02364,0.175141,-0.045455,0.011944,0.019837,0.022768,-0.078431,-0.002344,0.027071,0.04109,0.016919,0.010096,0.001491,0.015482,-0.001482,0.047334,-0.079534,0.02444,0.079132,0.00141,0.005958
Y2017M5,-0.010271,-0.038582,0.021545,-0.008951,-0.027095,0.087801,0.062273,0.045281,0,-0.0144,0.012596,0.424138,-0.024476,0.084789,-0.057514,0.004603,-0.023348,-0.086735,-0.060209,0.024345,0.01606,-0.052339,0.080699,0.047059,-0.068439,-0.098734,-0.017121,-0.117796,0.007308,0.000164,0.009086,-0.2,-0.408907,-0.167442,0.012195,-0.141221,0.008911,0.044656,-0.057078,-0.009346,-0.046575,0.090499,-0.125764,0.082969,0.244493,-0.093333,0.046243,0.027589,-0.027196,0.035691,0.041591,0.007682,0.01118,0.015501,0.013028,-0.303192,0.000745,-0.019704,-0.016922,-0.057311,0.042412,0.057805,-0.020948,0.01707,0.034372,0.023943,-0.010863,0.094285,0.006994,0.038966,-0.064607,-0.0035,0.019604,0.033654,-0.05619,0.00863,-0.001594,0.028048,0.053192,0.163954,0.009253,0.03465,-0.004378,0.012721,-0.006142,-0.043221,-0.015247,-0.037108,-0.03843,0.00994,0.030897,-0.008671,0.023587
Y2017M6,0.027515,-0.004813,-0.009152,0.07848,0.060363,0.47449,0.082798,0.028745,0.086017,0.006494,0.010285,-0.058111,0.0454,0.016105,-0.080709,-0.000286,0.135179,-0.027933,-0.038571,0.034735,-0.010867,0.064435,0.04388,-0.005413,0.170471,0.057865,0.017927,0.204594,0.017305,0.045898,0.005916,-0.087209,0.157534,0.107542,0.007631,-0.012444,-0.004926,-0.012416,-0.053366,0.026059,0.076495,0.001329,0.030969,0.084677,0.083186,0.011521,0.000863,-0.025353,0.015424,0.004467,-0.058353,0.045581,0.003069,-0.008289,0.002646,-0.083969,-0.021261,0.033744,0.12459,0.002778,-0.159106,-0.001544,0.024915,-0.001474,0.059814,0.027927,0.149655,0.02262,0.004935,-0.021907,0.072727,-0.14662,0.041565,-0.027907,-0.037336,-0.006452,-0.059805,-0.004214,0.040404,-0.015859,0.023189,0.01399,-0.003799,0.007654,0.043597,-0.013461,0.021867,-0.039032,0.007862,0.03937,0.021973,0.034985,0.058277
