"Date","PC1","PC2"
2016-01-01,-8.23918395677632,-1.58106168230032
2016-02-01,0.89589311059457,-0.495096456560928
2016-03-01,8.70456116776639,-1.944370907496
2016-04-01,1.12053609137341,-1.27028224103265
2016-05-01,-0.220910049382703,1.04579506555925
2016-06-01,-0.28666660803218,-3.40890129872496
2016-07-01,4.81192937948725,0.334107099049359
2016-08-01,0.559940606610664,1.39500441712257
2016-09-01,-1.15125168659616,-0.13599488932344
2016-10-01,-4.11116568312924,2.49965832234156
2016-11-01,5.3758869118924,7.31029755824266
2016-12-01,1.6845080243641,-0.65975955217288
2017-01-01,1.53584544499115,-2.77311722393797
2017-02-01,1.16557750889867,1.2693346582987
2017-03-01,-0.660861437563317,0.457653126478722
2017-04-01,0.0861886384226298,-1.42601065595811
2017-05-01,-0.721697428393026,-1.21299528082561
2017-06-01,1.13855093793018,0.701244842150327
2017-07-01,0.489270746836301,-1.28353670267615
2017-08-01,-2.35855244709198,-1.83877586941404
2017-09-01,4.07555719315824,2.39864617788474
2017-10-01,-0.400518131937079,0.992237283883423
2017-11-01,1.96012539521051,2.48658776714756
2017-12-01,-0.250322774483859,-0.773878669383778
2018-01-01,2.58898468454124,3.13950322829741
2018-02-01,-5.95173293637955,-0.136349184266392
2018-03-01,-0.20581313670215,0.635950176754687
2018-04-01,0.40887366474957,0.787811979150325
2018-05-01,-0.297175444753115,0.747943784094772
2018-06-01,-0.885704554024497,0.526790033696531
2018-07-01,1.80917190077264,0.407261039958464
2018-08-01,0.319696060059045,1.79571698424765
2018-09-01,-1.16760945910918,-0.310016907510491
2018-10-01,-10.5677775207726,0.462927246211988
2018-11-01,1.23250455321993,-0.736600656440482
2018-12-01,-11.1585580422115,-3.47223925747534
2019-01-01,10.8748085992255,-1.53902213332862
2019-02-01,3.23908675657371,0.584344517297183
2019-03-01,-1.52683290227368,-2.03228981868481
2019-04-01,2.37449162451277,0.559276814089788
2019-05-01,-8.3698118244302,-1.98085850647562
2019-06-01,5.72226345675971,0.358248407144412
2019-07-01,-0.621051805209113,0.0200886119812957
2019-08-01,-5.74819000962138,-1.36749729914887
2019-09-01,3.18579045548185,0.656832491224999
2019-10-01,0.658791184673643,0.533290308387592
2019-11-01,1.7773440105781,0.980916095409992
2019-12-01,3.27382610266531,-0.923586817844893
